sample_id,area,red,green,blue,hue,sat,value,gray,contrast,dissimilarity,homogeneity,energy,correlation,asm,class
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_030.jpg,64971,225.9601668436687,183.43560973357344,108.62664881254713,19.509688938141633,132.42189592279632,225.96061319665696,187.643964230195,1095.4211712769452,11.527192034941056,0.35194641768400303,0.22315666336445802,0.9178059009587263,0.04979889640395804,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_031.jpg,55444,197.59140754635308,152.47162903109444,87.10323930452348,18.051619652261742,141.95530625495996,197.59167808960393,158.54689416348026,615.252981549623,9.126490774811451,0.38530375433154807,0.2607620328370863,0.9450323015723571,0.06799683776932969,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_032.jpg,63937,212.37106839545177,164.96521575926303,101.81700736662653,18.265261116411466,132.74823654534933,212.37685534197726,171.96154026619953,586.0512682588635,8.765915991297904,0.3429158161233098,0.2260137369141144,0.948360199127366,0.05108220927388251,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_033.jpg,44885,221.13962348223237,172.93911106160186,112.0463406483235,18.82446251531692,126.06574579480896,221.16798485017267,180.42225687868998,1027.6239895513434,11.712838434113454,0.3130241505939244,0.19560196273508562,0.9158069003758043,0.03826012782581782,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_034.jpg,65548,231.20441508512846,185.06579910904986,111.60148288277293,20.035378653810948,131.98529322023555,231.23070116555806,190.5119759565509,925.9436570659875,9.427694635950898,0.35763208522862533,0.2012217716920713,0.9303286464825832,0.04049020140289607,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_035.jpg,57858,208.33462961042554,157.63140792975906,70.78677106018182,19.110045283279753,168.14781015589892,208.33488886584396,162.92211967230116,468.9668752300332,6.453932032879403,0.4531435311513051,0.27969071257853806,0.9598607462131561,0.0782268947026904,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_036.jpg,62261,213.85861132972488,161.0840654663433,84.3477939641188,18.213472318144586,155.49901222273976,213.85922166364176,168.1520052681454,804.5295421511628,9.544585755813953,0.3586805964923415,0.23294085744381257,0.9311543960560532,0.054261443066658616,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_037.jpg,86332,217.43430014363156,171.23610017143122,96.64868183292405,19.232636797479497,142.0423828939443,217.44355511282026,176.57679655284252,962.3092847140329,12.014307561910375,0.30979132791033115,0.19065403085723304,0.9116399641869835,0.03634895948211077,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_038.jpg,42058,225.27852013885587,176.34502353892245,111.68143991630605,19.196870987683674,128.09220600123638,225.29533025821485,183.61569737029816,1146.7689537492695,10.928125648132436,0.3546229908497275,0.19069643835685723,0.9087384432438406,0.03636513160199065,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_039.jpg,58415,213.64774458615082,174.6395446375075,93.0573311649405,20.45758794830095,144.15032097920056,213.65012411195755,177.00717281520159,829.3567424438128,9.584358047016275,0.36995346585803424,0.23316492705095695,0.9334478896211424,0.054365883206678074,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_040.jpg,68190,227.87065552133743,181.55980349024784,97.82248130224373,20.89824021117466,145.61397565625458,227.903123625165,185.88708021704062,721.018785257829,8.232914495862701,0.3648867316455189,0.21623194130399587,0.9453538261702266,0.04675625244009471,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_041.jpg,51598,211.9559285243614,166.9580603899376,90.93236171944649,19.72737315399822,145.45335090507385,211.97366176983604,171.77156091321368,560.9004171930543,7.884787143402761,0.3684593850177311,0.23153514346071927,0.9526965200566964,0.05360852265737585,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_042.jpg,67470,221.6657922039425,183.29663554172225,106.69829553875796,20.251548836519934,132.42408477842005,221.66638506002667,186.0479324144064,698.1609572360942,8.301620287690355,0.42662048749812165,0.2586924752461763,0.9526507776197429,0.06692179674899354,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_043.jpg,42923,203.14922069752814,159.5697411644107,101.15798056985766,17.1316776553363,129.21298604477786,203.14922069752814,165.95990494606622,714.8501467862824,10.970003116133373,0.37706080070990144,0.28056820198484156,0.9464388679536953,0.07871851596500685,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_044.jpg,49544,215.74529710963992,162.3226626836751,97.9313539480058,18.2589011787502,139.58832552882288,215.75096883578234,170.95906668819634,830.4531405782651,12.455134596211366,0.30023340536079757,0.21458955144290456,0.9279111524479559,0.04604867558846699,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_045.jpg,52786,221.88866366081916,166.40006819990148,90.35765165005873,18.58269238055545,151.0181487515629,221.8926609328231,174.33499412723071,774.9567670049261,11.919392686755037,0.282013365766585,0.16826824517067918,0.925080633460062,0.028314202332819793,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_046.jpg,72807,228.62605244001264,187.13083906767207,109.70479486862527,20.010287472358428,132.92397709011496,228.63187605587376,190.7238040298323,1287.7435170534459,13.83065225035162,0.2898885763176,0.18103105992667626,0.8979129501676034,0.03277224465817585,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_047.jpg,73976,208.77296690818645,153.1990915972748,83.37924461987672,17.626149021304208,153.78382178003676,208.77377798204824,161.8651724883746,626.3667561349694,8.000115030674849,0.40785048157153503,0.27958462422527,0.9482921940616206,0.07816756210318541,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_048.jpg,85518,219.60838653850652,176.51659299796535,98.18651044224607,20.32214270679857,141.85479080427513,219.61322762459366,180.48571061063168,512.257976985625,6.779503049223171,0.39565521556949446,0.21528534738699745,0.9599508061352814,0.046347780799540175,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_049.jpg,57886,222.37915903672737,178.1232076840687,102.92863559409875,20.049355630031442,137.02377085996613,222.39411947621187,182.8191963514494,756.8189323769964,10.021672385768467,0.3457118144051564,0.24332902666920386,0.9447176750303716,0.05920901521978213,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_050.jpg,59633,221.13591467811446,162.58309996143075,100.97010044773867,17.48733084030654,139.77234081800344,221.1762279274898,173.08559019334933,980.0384423938427,10.99015966611785,0.33129291589641663,0.2251491858715866,0.9180554421765194,0.05069215589863826,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_051.jpg,70612,217.89674559564946,161.76981249645954,98.67630147850224,17.961847844559,140.13496289582508,217.91522687361922,171.38167733529713,827.416209606987,11.639184861717615,0.2686297440714578,0.16559141561017293,0.9179123850841878,0.027420516923781026,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_052.jpg,50943,208.32102545982764,159.75517735508313,92.28541703472509,19.125787645015016,142.57114814596707,208.32579549692795,166.59647056514143,688.3825956018445,9.41788750509772,0.3335185972115071,0.1882907746281987,0.9400917508329911,0.03545341581008712,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_053.jpg,57741,233.80684435669627,189.86067092707088,116.03352903482794,20.5488993955768,128.78756862541348,233.82378206127362,194.6083372300445,1142.0346651313503,11.185402886752541,0.3679856410035054,0.2153494423614605,0.9224729873798445,0.046375382325392005,0
samples\Non-Contaminated\Output_Watershed\Test_batch_2_005_054.jpg,68771,201.97420424306756,150.17322708699888,81.13072370621337,18.386296549417633,151.82607494438062,201.97562926233442,157.82005496502887,768.7135782478863,8.872744669218147,0.4119333251846046,0.26022004107935437,0.9268313536969406,0.06771446977934088,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_001.jpg,77549,226.3744600188268,180.51051593186244,106.64514049181808,19.82002346903248,134.87592360958877,226.38708429509086,185.8338985673574,491.3699607902853,6.800563401728274,0.41449442244335627,0.25284107914393816,0.9653697245319888,0.0639286113026712,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_002.jpg,63888,210.45379413974456,161.64988730277986,90.65306473829202,18.2371963436013,145.3196061858252,210.45802028549963,168.17669984973705,867.8503101421097,12.728637226311156,0.3328672408800069,0.24453598704404822,0.926069069786552,0.059797848959606915,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_003.jpg,71741,203.81551692895277,143.60878716494054,75.21671010997895,18.40345130399632,161.07708283965934,203.82176161469732,153.84690762604367,412.5691292150283,7.358875625721989,0.36012290567411487,0.20166133522107413,0.9544057489616655,0.04066729412314644,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_004.jpg,75517,198.37343909318432,146.56694519114902,74.07359932200697,19.264907239429533,159.54538713137438,198.37701444707815,153.8174715626945,468.35758388171246,8.660573564058817,0.35620178712463635,0.22035733286971002,0.95259952469217,0.04855735414945218,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_005.jpg,73856,206.06417894280762,164.54663128249567,84.94031629116118,20.14762510831889,150.4837792461005,206.06557354852686,167.89118013431542,630.0340490966,8.780346714994412,0.44035388047831214,0.30997970315988743,0.9530996672968091,0.09608741637109193,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_006.jpg,82125,225.70868797564688,178.0402191780822,98.4827397260274,20.065838660578386,143.27812480974126,225.7193302891933,183.2404383561644,712.1641997837253,9.379849283590158,0.3992797815556767,0.2933933371167902,0.9525594641365162,0.0860796502645265,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_007.jpg,61636,229.08608605360504,180.6060905964047,102.56676293075475,19.053199428905184,141.23543059251088,229.0869297163995,186.24078460639885,632.2276125037752,8.773671096345513,0.3563826328059689,0.21448644846841344,0.9511055224096883,0.04600443657659337,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_008.jpg,81222,214.29872448351432,165.48678929354116,92.90500110807417,19.02739405579769,144.88648395754845,214.3005958976632,171.83834429095566,378.36147915698115,6.900162715016271,0.36612095197803335,0.20664878858106991,0.9656557476158966,0.04270372182202373,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_009.jpg,66554,209.79577485951256,167.2839047991105,104.20345884544881,18.258857469122816,128.90212459055803,209.79706704330317,172.81398563572438,461.5845742649866,7.257591286348747,0.45335109882871716,0.319937056889181,0.9677223155765171,0.10235972037091105,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_010.jpg,88541,229.19454264126225,189.2144769090026,119.25640098937215,20.201996815034843,123.0939225895348,229.2237607436103,193.20349894399206,1008.3069847013726,11.506171401956223,0.32534364887201916,0.19535124107179766,0.9249291764997294,0.03816210738829161,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_011.jpg,86847,201.5449468605709,148.87137149239467,68.97632618282726,18.578074084309186,168.37342683109375,201.5456837887319,155.52963257222473,379.47796519886356,6.483309659090909,0.38451138595520834,0.22068789938833794,0.96000917968697,0.04870314893643717,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_012.jpg,62984,216.67426648037596,164.5499650704941,82.13560586815699,19.07130382319319,158.37960434396038,216.6779975866887,170.75347707354248,698.55670604894,9.204234700650467,0.411306274640155,0.2911673073360829,0.9466466829372128,0.08477840086134499,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_013.jpg,72482,239.79625286277974,195.80883529703925,126.1009216081234,19.759650671890952,121.35457078998924,239.83046825418725,201.0382025882288,872.4406692894714,8.122330189126407,0.4657968906503057,0.3024206641554126,0.9522979020033601,0.09145825810820085,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_014.jpg,58411,210.43437023848247,156.89981339131327,88.59784972008697,17.51082843984866,148.24173528958588,210.43762305045283,165.1420965229152,660.6273388197955,10.972690703767942,0.35682529215389913,0.27133306473406993,0.9435585091740631,0.07362163201798297,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_015.jpg,64270,223.19442974949433,174.15042788237125,103.33510191380115,18.86461801773767,137.5121829780613,223.20623930294073,180.77510502567293,959.4792124139947,13.963158151563947,0.283423382239017,0.2017052749717383,0.92120851058267,0.040685017951424554,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_016.jpg,74518,218.57673313830216,162.4148125285166,83.85386081215277,19.302691967041522,157.12229260044552,218.5939101961942,170.26738506132747,554.5425195125835,7.54210138579165,0.3908330669420084,0.24778393643024346,0.9535105186962836,0.06139687915286693,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_017.jpg,60046,208.22442793858042,158.4894747360357,83.53950304766346,19.313692835492787,153.2730906305166,208.2270592545715,164.85164707057922,641.4151396482933,9.567595192355057,0.35956072028968944,0.2489839163235866,0.9461805055220812,0.06199299058783077,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_018.jpg,83578,228.12187417741512,174.74726602694489,97.15852257771184,19.311505420086625,146.24781641101725,228.14501423819667,181.89090430496063,937.9635579327207,10.180488519695569,0.3569386006891404,0.21999902853473205,0.9245996781324817,0.048399572556225845,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_019.jpg,80840,209.81486887679367,167.98781543790201,95.61528946066304,20.23036862939139,139.6627412172192,209.81914893617022,172.2668728352301,606.4201860269108,10.238172641802876,0.29902392919976156,0.17814939061916507,0.9430081792418284,0.03173720537797986,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_020.jpg,69490,208.40774212116852,165.29317887465822,92.32882429126494,19.97019715066916,142.14629443085337,208.41669304935962,169.88513455173407,934.8946540880504,11.873787061994609,0.3169597673847553,0.20237821708804474,0.9134250122081914,0.04095694275173577,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_021.jpg,77282,218.21359436867576,168.86230946404078,91.13879040397505,19.533539504671204,148.3725058875288,218.22080173908543,174.7957609792707,664.4603304178817,10.43650145772595,0.3351827433067851,0.23869319125669033,0.9452762836947217,0.05697443955230295,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_022.jpg,66068,231.4803233032633,177.86694012229825,108.28404068535448,18.515711085548222,136.27968154023128,231.48819398195798,185.9854089725737,899.7648414725094,10.955797609093588,0.34719274671699507,0.2420779647934948,0.9357902226881288,0.058601741038560515,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_023.jpg,63828,237.20664911950868,192.8107257003196,112.34661903866642,21.10890204925738,134.4831421946481,237.25736353951243,196.94381776023062,818.8067544936927,8.123423021100821,0.4262643402108981,0.27648393579755354,0.9509529917177467,0.07644336675410571,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_024.jpg,62185,204.63788695022916,155.51454530835412,83.89788534212431,19.162740210661735,151.60223526573932,204.6547077269438,162.0634558173193,926.7693744424619,13.702953092476955,0.44704062235799785,0.40881095339566503,0.9322750821471237,0.1671263956162726,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_025.jpg,71616,226.8194537533512,176.80011449955316,95.28182249776586,20.62410634495085,148.1653401474531,226.85852323503127,182.48931802949062,651.2217546680965,7.7451532207629805,0.45017544335816273,0.350587051531031,0.959480322345368,0.12291128070122179,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_026.jpg,73797,203.35433689716385,158.90322099814355,93.26551214819031,18.862216621271866,138.25148718782606,203.36601758879087,164.73240104611298,682.5795983578805,10.226923565261556,0.3153873355563823,0.20704855407089204,0.9313988514745927,0.04286910374284711,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_027.jpg,79656,215.79236968966555,177.35992266747013,105.75809731846942,20.482298885206387,130.65713819423522,215.80576478859095,180.6999472732751,729.3742816571996,8.606289675910453,0.4307256477483755,0.3243956711704067,0.9532814350356305,0.10523255147409863,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_028.jpg,80508,229.8049386396383,183.2777736374025,106.1466686540468,19.345965618323646,137.8101182491181,229.81521091071696,188.42020668753415,933.7400228997764,10.883460451716562,0.35486419482743725,0.24477766827883,0.9344206729703206,0.05991610688802093,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_029.jpg,72398,227.6359844194591,178.79487002403383,90.30033978839194,20.456131384844884,153.72332108621785,227.6489129533965,183.33230199729275,921.9567239304081,10.373158988948463,0.3312173478348409,0.1955391675390722,0.9258958839124567,0.038235566041873344,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_030.jpg,91496,235.20862114190786,190.92114409373087,123.90048745300341,19.99401066713299,121.18193145055521,235.26589140508875,196.55169624901635,1024.894702282458,10.143111041070235,0.3564024433444125,0.18841533099295582,0.9231549009344114,0.0355003369531851,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_031.jpg,104027,214.61319657396638,160.7640516404395,83.20568698510964,18.92153960029608,156.80045565093678,214.62065617580052,168.0544858546339,660.2530478876713,10.093001032659792,0.3045947640183054,0.1872151240034823,0.9346998777054322,0.03504950265563926,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_032.jpg,102642,230.11201067789014,182.07418016016834,102.18837318056936,20.563180764209584,142.84505368172873,230.1522281327332,187.35340309035288,579.2077020202023,7.15683221099888,0.4065917986400146,0.2714730089238254,0.9622994146964021,0.0736975945741554,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_033.jpg,84424,214.8596133800815,170.58771202501657,102.25701222401213,20.483973751539846,134.4545626835971,214.87868378660096,176.06094238605135,666.5897736813984,8.135781619723687,0.36413813935838,0.18421981777923013,0.9416590085753546,0.033936941262612756,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_034.jpg,91134,229.9738955823293,190.13615116202516,116.32789079816534,20.35121908398622,127.26389711852876,229.99019026927382,193.64886869883907,674.2548767022449,8.00037681616629,0.3534825981036852,0.19353269619932412,0.9492220384183364,0.03745490449817988,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_035.jpg,79934,217.33141091400407,158.03426576925963,92.03216403532915,17.997785673180374,148.19010683814147,217.34161933595217,168.2685340405835,547.5745826137015,7.789838802533101,0.3599606490769921,0.22295138082621366,0.952351554166688,0.049707318212315346,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_036.jpg,66683,236.82892191413103,189.9441086933701,114.71545971237047,20.547200935770736,131.76914655909303,236.87044674054857,195.40695529595249,817.3216202181063,7.734083434308467,0.4037209653499405,0.22108795715884938,0.9434000890542599,0.04887988480067322,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_037.jpg,93640,221.7589812046134,182.98441905168733,113.5811298590346,20.476377616403248,124.97251174711661,221.77571550619393,186.6783639470312,958.0926409185802,9.617954070981208,0.3827488907440272,0.22571154454580086,0.9292349286034177,0.05094570134125105,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_001_038.jpg,47039,240.71706456344737,193.03452454346393,128.0788069474266,20.312379089691532,119.55181870362891,240.74610429643488,199.90031675843449,1532.790274941349,12.547334132221636,0.3453761749486477,0.19083020464380634,0.8929096351886465,0.03641616700439701,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_001.jpg,79774,212.477987815579,161.61352069596612,93.45218993657082,18.16782410309123,143.63096999022238,212.48228746208036,169.08504023867425,379.9509165069537,7.0739004373679295,0.363501098275385,0.2064591487430774,0.9667706979208482,0.04262538009971615,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_002.jpg,72648,220.56037330690452,175.5036614910252,106.19305417905517,19.922103843189078,132.33234225305583,220.57239015526923,181.10411848915317,627.7418565918654,8.295012272089764,0.4615970323354699,0.3505114427432039,0.9614436459613135,0.1228582714939223,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_003.jpg,81475,207.9960355937404,161.96143602332003,82.76152193924517,19.531389996931573,154.15499232893526,208.0041853329242,166.7249217551396,603.4449567830942,10.009576791681448,0.3408025392938393,0.22865118505579032,0.9472463041627075,0.05228136442741727,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_004.jpg,65202,233.1425109659213,180.07809576393362,121.61676022207908,18.665209656145517,122.37024937885342,233.14643722585197,189.28577344253245,777.841994021206,9.133600354990891,0.3676970569814351,0.22609067298303293,0.9454741502220155,0.051116992409920736,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_005.jpg,64454,226.2342911223508,170.930136221181,102.70779160331399,18.55940670866044,139.9002079002079,226.25466223973686,179.7170074782015,927.2891432748191,12.456138075757753,0.32131973394693447,0.2303691431935486,0.9296702270556811,0.0530699421357297,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_006.jpg,68862,210.56832505590893,165.03279021811738,104.33941796636752,18.332752461444628,128.85193575556912,210.56833957770613,171.73995817722403,771.7338602129378,11.677280776546207,0.33659022976101394,0.23179757700736542,0.9367422374429318,0.0537301167064855,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_007.jpg,67205,216.05935570270069,166.91880068447287,87.25834387322372,19.301941819805073,151.83819656275574,216.06413213302582,172.5730079607172,818.8307825732074,10.669717375777989,0.40459864969545734,0.298016294453938,0.9392057178672227,0.08881371176005629,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_008.jpg,109952,212.67802313736902,166.31747489813736,86.9396736757858,19.853663416763677,150.7986848806752,212.68438045692665,171.16313482246798,414.1648659709433,7.3126185116977,0.37776452126950466,0.24124052772954627,0.9656384143332646,0.058196992219229984,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_009.jpg,59208,231.44401094446695,178.95144237265234,117.06152884745305,18.590849209566276,126.22827996216728,231.4776212673963,187.60905620862044,862.0560553633222,10.629450211457135,0.34985333648115025,0.2317545299737801,0.9378962477520478,0.053710162163367735,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_010.jpg,57500,209.32930434782608,161.2025391304348,80.89481739130434,19.71942608695652,156.61975652173913,209.33471304347827,166.46476521739132,587.258921161826,8.796894659349487,0.35872083352291906,0.21806490471823825,0.9486396885932172,0.04755230266977433,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_011.jpg,91248,225.7030400666316,167.99301902507452,104.55185867087498,17.489775118358757,137.28704190776784,225.7113361388743,178.02720059617744,565.4880647424499,7.644357062441876,0.39034284656815904,0.24660697504301496,0.9565254968125014,0.060815000139866196,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_012.jpg,66207,219.41658736991556,176.49725859803345,104.95147038832752,19.670744785294605,132.65834428383707,219.42262902714214,181.20195749694142,729.3077277970015,9.511418685121107,0.36312857929560466,0.2247857475909348,0.9416591007002487,0.05052863232001545,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_013.jpg,90713,219.0985084827974,172.19864848478167,96.000760640702,19.530475235082072,144.15297697132715,219.11442681864781,177.5546944759847,654.886826101249,10.283144312952004,0.34108766264529095,0.24630570231249946,0.9497107485372898,0.0606664989916536,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_014.jpg,75489,238.77097325438143,182.8169534634185,115.24687040495967,17.637470359919988,132.11875902449364,238.78481633085616,191.88002225489805,1073.8869720101782,11.721536895674298,0.34038039993910013,0.21781615723969414,0.9226551746234319,0.047443878354667166,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_015.jpg,82581,205.25883677843572,149.83028783860695,75.35733401145542,18.921519477845994,161.54225548249596,205.26334144657972,157.94179048449402,600.5219723520249,10.06739680685358,0.29401854558363943,0.18210151150967568,0.9336774999703277,0.03316096049410855,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_016.jpg,59485,231.41830713625285,182.8231486929478,100.80154660838868,20.888257543918634,144.48761872741028,231.5107001765151,188.02461124653274,877.3489052790521,10.552575643184857,0.384828051388388,0.2991685178887078,0.9453148527524615,0.08950180209572609,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_017.jpg,83319,211.8305428533708,149.0216877302896,80.5247902639254,17.076081085946782,158.69730793696516,211.837107982573,160.0259604652,758.5545889055181,11.924704291990537,0.2778011548068489,0.18439791763753732,0.9154265387812442,0.03400259202906,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_018.jpg,65971,211.9391853996453,165.63950826878477,92.27130102620849,19.176274423610373,144.91978293492596,211.9419745039487,171.1441239332434,502.0103925557036,7.999310280330129,0.36174843144336843,0.21978303321240578,0.9585157606757119,0.04830458168804546,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_019.jpg,75184,231.21524526495,179.04386571610982,107.65882368589061,18.140242604809533,136.768674185997,231.22334539263673,186.52989997871887,935.5210407647904,12.67986111111111,0.37382889245083406,0.3099025973369815,0.9411233798581202,0.09603961983620729,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_020.jpg,81500,195.95288343558283,143.98882208588958,76.83635582822086,19.26876073619632,155.2397300613497,195.9617055214724,151.90293251533743,532.1957205958618,7.398048963679608,0.4102847244974791,0.2586904684509753,0.9473203128372716,0.06692075846738506,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_021.jpg,85867,225.68898412661443,170.89276439144257,87.93232557327029,18.684057903501927,156.4944041366299,225.69243131820141,177.83844783211245,768.5180334037693,10.077503111702901,0.439703363503661,0.367115888057176,0.9507703319073906,0.13477407526400897,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_022.jpg,66523,232.93266990364236,182.50594531214767,114.55098236700088,19.31374111209657,129.9651248440389,232.95768380860756,189.86095034799993,783.4324232680506,7.927296112247882,0.3935121591764678,0.21232073629499038,0.942006027625466,0.04508009506084684,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_023.jpg,71751,244.80941032180735,199.04749759585232,127.29492271884712,20.176290225920198,122.29129907597107,244.83856670987163,204.5778316678513,1287.7665008112494,11.431919956733369,0.3649016043721346,0.2125763848091291,0.9158235214050351,0.04518871937851894,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_024.jpg,79384,214.08353068628438,164.5182656454701,93.29281719238134,18.728295374382746,144.7108359367127,214.08699486042528,171.24186234001814,582.532716072569,8.12166172106825,0.3740757302557609,0.2438700034568693,0.9522094612355857,0.05947257858605344,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_025.jpg,82346,233.3846817088869,186.4638355232798,107.29532703470721,20.189869574721296,138.83985864522867,233.42023899157215,191.49397663517354,835.2997332147618,10.467203201422851,0.3563010907353744,0.25787097532965864,0.9457305711637035,0.06649743991746941,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_026.jpg,79345,235.07303547797594,193.56142163967485,116.2198752284328,21.602432415401097,129.28411368076124,235.12191064339277,197.18183880521772,1081.609293144739,11.317401960784315,0.370156492479469,0.2452142080405656,0.9322971340351515,0.060130007824961786,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_027.jpg,83167,229.60667091514662,191.79753988961969,117.7606863299145,21.59106376327149,124.90323084877416,229.63546839491624,194.68493513052053,873.8274698258508,8.259938837920489,0.4357136193711459,0.2754873091406189,0.9475719231461462,0.07589325749753895,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_028.jpg,79117,224.30698838429163,179.47578902132284,115.78182944247128,18.731043897013283,123.93890061554407,224.31503975125446,185.65212280546532,629.7652705848385,7.967753577422091,0.4239904624972164,0.27742259124515445,0.9593415837630721,0.07696329413317606,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_029.jpg,74523,237.77716946446063,200.46958657058894,127.38394857963313,21.799122418582183,118.94872723857064,237.84212927552568,203.31225259315917,770.0368399211536,6.981087249714703,0.4421431318743767,0.21885847472756648,0.9507218885345009,0.04789903196007686,0
samples\Non-Contaminated\Output_Watershed\Test_batch_3_002_030.jpg,65867,233.68169189427178,194.5499567309882,126.00523782774378,21.033400640685016,118.27380934307013,233.7410083957065,198.45517482198977,1281.6840311799162,11.966849565614998,0.3739565474311653,0.2671453030502206,0.9247827728393525,0.07136661294179422,0
